17155   39.25   29.58   969   Kutahya
17160   39.08   34.10  1007   Kirsehir
17162   39.11   36.03  1171   Gemerek
17170   38.27   43.19  1662   Van
17175   39.18   26.42     4   Ayvalik
17180   39.03   26.52     3   Dikili
17184   38.55   27.51    93   Akhisar_(Tur-Afb)
17186   38.37   27.26    71   Manisa
17188   38.40   29.25   919   Usak
17189   38.44   30.36  1001   Afyonkarahisar/Meydan
17190   38.45   30.32  1034   Afyon_City
17193   38.37   34.43  1260   Nevsehir
17195   38.47   35.29  1054   Kayseri_Erkilet_Afb
17199   38.21   38.19   948   Malatya_Bolge
17200   38.26   38.05   849   Malatya_Erhac_(Afb)
17202   38.36   39.17   881   Elazig_(Civ_Mil)
17203   38.52   40.30  1177   Bingol
17204   38.44   41.31  1320   Mus
17205   38.31   42.16  1665   Tatvan
17210   37.56   42.00   896   Siirt
17218   38.30   27.01     5   Izmir_Cigli(Cv_Afb)
17219   38.16   27.09   120   Izmir_Adnan_Mendere
17220   38.26   27.10    29   Izmir
17234   37.51   27.51    56   Aydin
17237   37.46   29.05   425   Denizli
17240   37.45   30.33   997   Isparta
17244   37.58   32.33  1031   Konya_(Tur-Afb)
17248   37.30   34.04  1044   Eregli_Konya
17250   37.58   34.41  1210   Nigde
17255   37.36   36.56   572   Kahramanmaras
17260   37.05   37.22   701   Gaziantep
17270   37.08   38.46   549   Urfa_Sanilurfa
17275   37.18   40.44  1050   Mardin
17280   37.53   40.11   677   Diyarbakir(Civ_Afb)
17282   37.52   41.10   540   Batman_(Tur-Afb)
17285   37.34   43.46  1728   Hakkari
17290   37.02   27.25    26   Bodrum
17292   37.12   28.21   646   Mugla
17295   36.42   28.47     9   Dalaman_(Commune)
17298   36.50   28.16    16   Marmaris
17300   36.42   30.44    54   Antalya_(Civ_Mil)
17310   36.33   32.00     6   Alanya
17320   36.06   32.50     4   Anamur
17330   36.22   33.56    15   Silifke
17340   36.49   34.36     3   Mersin
17350   37.00   35.25    66   Adana_Incirlik_Afb
17352   36.59   35.18    20   Adana_Sakirpasa
17370   36.35   36.10     4   Iskenderun
17375   36.18   30.09     2   Finike
17600   34.43   32.29     8   Paphos_Baf_Intl
17601   34.35   32.59    23   Akrotiri_(Raf)
17607   35.09   33.24   161   Nicosia_Athalassa
17609   34.53   33.38     2   Larnaca_Larnax_Arpt
20026   80.10   36.45     9   Viktoriya_Island
20034   80.49   47.25    18   Nagurskoye
20046   80.37   58.03    22   Krenkel_Polar_(Isl)
20049   80.22   52.55    46   Tikhaya_Bay
20066   80.50   79.42    47   Ushakova_Island
20069   79.30   76.59    10   Vize_Island
20087   79.33   90.37     8   Golomjannyj_Island
20097   79.23  102.25     6   Cape_Peschaniy
20107   78.04   14.13    75   Barencburg
20186   78.37   98.42 -9999   Krasnoflotskiye_Isl
20199   78.08  106.40 -9999   Maliy_Taymir_Island
20274   77.30   82.14    23   Ujedinenija_Island
20277   77.17   89.40     5   Isachenko_Island
20289   77.11   96.35     9   Russkiy_Island
20291   78.14  103.07    30   Solnechnaya_Bay
20292   77.43  104.17    15   Cape_Celjuskin_Fedo
20294   77.37  101.29     6   Geyberga_Island
20353   76.57   68.35     9   Cape_Zelanija
20357   76.11   63.34     9   Russkaya_Gavan*
20388   76.17   94.44    10   Pravdy_Island
20471   75.55   83.15    12   Troynoy_Island
20476   75.24   88.47    10   Cape_Sterlegova
20594   74.30  102.30    11   Lake_Tajmyr
20665   73.30   76.00     4   Vilkickogo_Island
20667   73.20   70.02     7   Bely_Island_Stancij
20674   73.30   80.24    47   Dikson_Island
20675   73.41   85.15    15   Makarova
20679   73.16   90.35 -9999   Ust-Tareya
20696   73.40  109.45 -9999   Cape_Kasisty
20744   72.23   52.44    15   Malye_Karmakuly
20756   72.39   68.59 -9999   Cape_Paynote
20766   72.20   79.30    10   Leskino
20856   71.24   67.38    18   Cape_Kharasovoy
20862   71.59   75.24    21   Mongatalyang
20864   71.29   71.49     8   Tambey
20871   71.54   82.43     2   Sopochnaya_Karga
20891   71.59  102.27    33   Hatanga
20943   70.43   57.37    14   Cape_Menshikova
20946   70.27   59.04    13   Cape_Bolvanskij
20963   70.53   78.30     8   Gyda
20964   70.21   74.08     4   Tadibe-Yakha
20967   70.10   72.31    16   Sejaha
20973   70.51   89.53    29   Kresti
20978   70.10   83.08    29   Karaul
20982   70.59   94.33    37   Volochanka
21301   76.48  110.50     6   Andreya_Island
21358   76.09  152.50    16   Zohova_Island
21405   75.32  113.31     6   B._Pronchishchevoy
21432   76.00  137.54     8   Kotel'nyj_Island
21504   74.40  112.56    57   Preobrazenija_Isl
21535   74.30  140.00 -9999   Sannikova_Strait
21537   74.07  135.52 -9999   Stolbovoy_Island
21608   73.11  113.37 -9999   Tostuya
21611   73.34  118.45 -9999   Cape_Terpay-Tumus
21613   73.54  124.36 -9999   Dunway_Island
21627   73.10  128.50 -9999   Antipinskiy
21636   73.20  139.55 -9999   Cape_Kigilyakh
21647   73.11  143.56    22   Cape_Salaurova
21701   72.49  113.16    25   Uryung-Khaya
21711   72.58  119.42    21   Ust-Olenek
21712   72.58  121.40 -9999   Stannakh-Khocho
21715   72.36  121.51 -9999   Tajmyrlyr
21721   72.25  126.30    26   Stolb_Island
21727   71.55  127.01 -9999   Tit-Ary
21728   71.56  129.05 -9999   Bykovski
21733   72.45  140.45 -9999   Cape_Svatoj
21749   72.14  149.05 -9999   Approximate_Locale
21802   71.58  114.05    18   Saskylah
21813   71.52  123.35 -9999   Sklad
21821   71.50  127.20    18   Approximate_Locale
21823   71.00  131.00 -9999   Buor-Haja_Bay
21824   71.35  128.55     7   Tiksi
21825   71.32  129.55     3   Mostakh_Island
21826   71.30  132.40    18   Approximate_Locale
21834   71.23  135.10 -9999   Kuogastakh
21835   71.30  136.35 -9999   Uedey
21849   71.01  149.00 -9999   Russkoye_Ust*Ye
21853   71.16  150.12 -9999   Tabor
21908   70.08  113.58    62   Dzalinda
21921   70.41  127.24    33   Kjusjur
21923   70.49  133.30    91   Khayyr
21931   70.45  136.13    24   Jubilejnaja
21946   70.37  147.53    61   Cokurdah
21955   70.33  154.15 -9999   Alazeja_River
21965   70.38  162.24    41   Cetyrehstolbovoj_Il
21978   70.05  170.58 -9999   Valkarkay
21982   70.58 -178.32     5   Vrangelja_Island
22003   69.56   31.59 -9999   Vaida_Guba
22004   69.25   30.13 -9999   Nikel
22006   69.33   31.07 -9999   Pechenga
22009   69.16   31.46   302   Perevalyaur
22012   69.43   33.08    24   Tsip-Navolok
22014   69.24   32.16 -9999   Bolshaya-Zapadnaya
22018   69.18   32.48 -9999   Ura-Guba
22019   69.04   33.24 -9999   Severomorsk
22028   69.12   35.06    30   Teriberka
22037   69.07   36.04 -9999   Dalne-Zelenetskaya
22095   69.05   49.15    24   Kolguyev_Island
22100   68.27   28.43   120   Verkhove_Lotta
22101   68.54   28.27   118   Virtaniemi
22105   68.21   30.44 -9999   Nivankyul
22106   68.36   31.48    63   Padun
22113   68.58   33.03    51   Murmansk
22114   68.38   33.12   112   Loparskaya
22119   68.19   33.20   143   Pulozero_(Lake)
22123   69.03   35.46 -9999   Golitsino
22127   68.05   34.48   162   Lovozero_(Lake)
22133   68.47   37.15 -9999   Kharlovka
22140   68.03   39.29 -9999   Gremikha
22144   68.22   38.39 -9999   Cape_Cherniy
22149   67.59   39.49 -9999   Kachalovka
22165   68.39   43.18    49   Kanin_Nos_(Cape)
22193   68.48   49.09    11   Bugrino
22204   67.33   30.26 -9999   Kovdor
22205   67.36   31.10   160   Ena
22212   67.58   32.52   132   Moncegorsk
22213   67.50   33.45   135   Apatitovaya_Mtn_Top
22214   67.25   32.33   151   Zasheyek
22216   67.34   33.18 -9999   Apatity
22217   67.08   32.26    25   Kandalaksa
22219   67.37   33.50 -9999   Kirovsk_Mtn_Top
22227   67.00   34.05 -9999   Kanozero_(Lake)
22232   67.42   37.07   244   Kolmyabr
22235   67.22   37.02   156   Krasnoscelje
22249   67.08   39.40   149   Kanevka
22259   67.12   41.20 -9999   Tersko-Orlovskiy
22269   67.09   43.54    13   Cape_Konusin
22271   67.53   44.08     8   Sojna
22282   67.48   46.40     6   Cape_Mikulkin
22292   67.42   48.46     4   Indiga
22301   66.59   30.20 -9999   Alakurtti
22302   66.55   31.19 -9999   Nyam_Lake
22305   66.08   30.38 -9999   Olanga_River
22312   66.41   32.54    18   Kovda
22318   66.05   32.59    94   Louhi
22324   66.40   34.20    40   Umba
22333   66.43   38.00 -9999   Slyudyanka
22334   66.25   36.36 -9999   Varzuga
22339   66.07   37.46 -9999   Chavanga
22349   66.10   39.32     9   Pjalica
22355   66.29   40.41    16   Sosnovets_Island
22361   66.45   42.35    15   Morzhovets_Island
22365   66.25   43.15    21   Abramovskij_(Lgt-H)
22375   66.36   44.41 -9999   Nes
22376   66.38   45.54 -9999   Vizhas
22383   66.43   47.36 -9999   Nizhnyaya_Pesha
22403   65.53   31.50   129   Kesten*Ga
22408   65.12   31.10   120   Kalevala
22413   65.45   33.30 -9999   Engozero_(Lake)
22418   64.58   32.55 -9999   Panozero_(Lake)
22422   65.54   34.46    12   Gridino
22429   65.02   35.44 -9999   Kreml-On-Solovetski
22438   65.12   36.49    17   Zizgin_Island
22446   65.28   39.44    77   Zimnegorskiy(Lgt-H)
22452   65.58   40.43     5   Incy
22456   65.23   41.50    74   Kepino
22471   65.52   44.13    19   Mezen
22481   65.47   46.10 -9999   Moseyevo
22499   65.11   49.35   155   Barkovskaja
22511   64.45   32.07    97   Juskozero
22518   64.05   32.47   159   Rugozero_(Lake)
22520   64.59   34.48     8   Kem'_-_Port
22522   64.59   34.47     8   Kem_(Port)
22525   64.34   34.55     9   Raznavolok
22529   64.14   35.53     3   Kolezma
22541   64.50   38.24     5   Unskij_(Lgt-H)
22546   64.34   39.50     1   Severodvinsk
22550   64.35   40.30     8   Arhangelsk
22551   64.51   40.17     3   Mud*Jug_Island
22555   64.32   40.30    11   Vas*Kovo
22559   64.13   41.40    12   Holmogory
22563   64.42   43.24    31   Pinega
22573   64.54   45.46    71   Lesukonskoje
22583   64.45   47.39    64   Kojnas
22602   63.49   30.49   182   Reboly
22619   63.16   33.25   128   Padany
22621   63.44   34.18   112   Segeza
22622   63.55   35.16    91   Vorenza
22638   63.20   36.43 -9999   Kalgachikha
22641   63.54   38.07    13   Onega
22648   63.07   39.17    34   Turcasovo
22651   63.48   40.40 -9999   Kholmogorskaya
22656   63.28   41.45    18   Emeck
22671   64.00   44.27 -9999   Karpogori
22676   63.35   45.38    62   Sura
22686   63.27   47.55    80   Vendinga
22695   63.27   48.54   158   Koslan
22707   62.11   30.42 -9999   Vyartsilya
22710   62.53   32.24 -9999   Kudam_Guba
22717   62.04   32.21 -9999   Suojarvi
22721   62.54   34.24    81   Medvezegorsk
22723   62.58   35.45   139   Danilovo
22725   62.36   34.57 -9999   Shunga
22727   62.10   34.18    38   Kondopoga
22738   62.14   36.58   147   Kugonavolok
22749   62.07   39.20 -9999   Konevo
22762   62.52   42.43    34   Dvinskij_Bereznik
22768   62.06   42.54    45   Senkursk
22778   62.14   45.02    58   Verhnjaja_Tojma
22781   62.57   46.38 -9999   Okulovskaya
22793   62.55   49.38 -9999   Loptyuga
22798   62.10   49.05    92   Yarensk
22802   61.43   30.43    19   Sortovala
22805   61.24   30.59 -9999   Valaam
22806   61.20   31.36    24   Mantsinsari_Island
22807   61.04   30.08 -9999   Priozersk
22814   61.38   32.25    93   Palalakhta
22816   61.39   33.38   133   Pryazha
22817   61.11   32.26 -9999   Vidlitsa
22820   61.49   34.16   110   Petrozavodsk
22823   61.51   35.11 -9999   Klimenitsy
22824   61.21   34.29 -9999   Ladva-Vetka
22826   61.40   36.04 -9999   Besov_Nos_(Cape)
22829   61.01   35.28 -9999   Voznesenje
22830   61.47   36.02 -9999   Terebovskaya
22831   61.48   36.33    44   Pudoz
22833   61.47   37.45   116   Kolodozero_(Lake)
22835   61.27   36.54   152   Mironova
22837   61.01   36.27    56   Vytegra
22845   61.30   38.56   126   Kargopol*
22854   61.40   40.11   233   Njandoma
22867   61.05   42.07    91   Velsk
22869   61.07   43.24   122   Shangaly
22876   61.33   45.58 -9999   Krasno-Borsk
22883   61.45   48.15 -9999   Slobodichikovo
22887   61.14   46.38    56   Kotlas
22889   61.07   48.50   122   Shirokiy_Priluk
22891   61.02   28.56    39   Lesogorskiy
22892   60.43   28.48    13   Vyborg
22896   60.13   29.43    96   Roscino
22897   60.04   27.00     6   Sursari_Gogland_Isl
22906   60.31   30.29 -9999   Sosnovo
22907   60.10   30.42 -9999   Toksovo
22908   60.10   31.04 -9999   Osinovets
22912   60.59   32.57    12   Olonec
22913   60.43   33.33    23   Lodeynoye_Pole
22914   60.31   32.38 -9999   Storozhno
22915   60.28   32.54     8   Svirica
22917   60.07   32.19     9   Novaja_Ladoga
22925   60.38   34.47   111   Vinnitsy
22939   60.02   37.47   131   Belozersk
22944   60.28   38.39   158   Charozero_(Lake)
22951   60.58   40.15 -9999   Konosa
22954   60.28   40.12   202   Vozega
22974   60.28   44.15 -9999   Njuksenica
22981   60.46   46.18    99   Velikiy_Ustyug
22996   60.22   49.39   152   Ob-Yachevo
23020   69.45   60.35    13   Jugorski_Strait
23022   69.46   61.41    49   Amderma
23024   69.29   60.20     6   Cape_Bely
23029   69.15   64.59     4   Ust-Kara
23032   69.43   66.49    25   Mare-Sale
23058   69.09   77.00     4   Antipajeta
23074   69.24   86.10    19   Dudinka
23078   69.20   88.06    62   Norilsk
23103   68.56   53.46    11   Hodovariha
23104   68.29   51.15     5   Sengejski_Strait
23105   68.36   52.20 -9999   Tobseda
23109   68.15   54.31    24   Ndsovaja
23112   68.48   58.00     5   Varandey
23114   68.35   56.38     4   Cape_Svedskij
23121   68.51   61.11    10   Korotajiha
23146   68.28   73.36     8   Cape_Kamennyj
23174   68.42   87.16    43   Potapovo
23179   68.12   90.02    91   Tajmur
23205   67.39   53.01    12   Nar*Jan-Mar
23207   67.01   51.12    18   Kotkino
23214   67.34   56.08   137   Layato_(Lake)
23215   67.26   58.02    71   Horej-Ver
23219   67.05   59.23    84   Hoseda-Hard
23220   67.50   64.45   116   Zeleznodorozny
23226   67.29   64.01   172   Vorkuta
23242   67.41   72.52    12   Novy_Port
23256   67.28   78.44     8   Tazovskoe
23274   67.28   86.34    31   Igarka
23305   66.15   52.35    20   Cape_Okunev
23311   66.57   55.46    61   Misvan
23322   66.40   62.31 -9999   Sivomaskinski
23324   66.28   60.45    58   Petrun
23330   66.32   66.32    16   Salehard
23331   66.57   65.28   890   Ra-Iz
23332   66.45   67.45    31   Sangomnoy
23333   66.48   68.53    32   Jambur
23339   66.03   68.41    40   Jangi-Jugan
23341   66.50   70.50     8   Jar-Sale
23345   66.36   72.54    10   Nyda
23365   66.36   82.30    34   Sidorovsk
23375   66.25   87.12    27   Kurejka_River
23383   66.53   93.28   278   Agata
23405   65.27   52.10    68   Ust-Cilma
23411   65.57   55.09    72   Muntniy_Materik
23412   65.58   56.55    78   Ust-Usa
23416   65.38   59.09    89   Kosju_River
23418   65.07   57.06    59   Pecora
23423   65.51   65.00    40   Unsilgort
23426   65.23   64.43    19   Muzi
23431   65.52   65.55    16   Pitljar
23443   65.52   74.30    54   Pravaja_Hetta
23445   65.36   72.42    12   Nadym
23463   65.58   84.21    41   Janov_Stan
23465   65.41   82.28    60   Krasnoselkup
23471   65.52   86.13    58   Ust-Bajha
23472   65.47   87.57    38   Turuhansk
23484   65.38   90.01    65   Bolsoj_Porog
23499   64.58   98.52   205   Tembenci_River
23501   64.47   51.04   167   Levkinskaja
23503   65.02   53.55    38   Izma
23509   64.14   53.30    60   Kedva_River
23514   64.27   55.08   157   Irael
23516   64.20   58.13    84   Ijid-Patok
23518   64.16   57.37    75   Ust-Sugor
23519   64.02   59.30   290   Verhni_Sugor
23527   64.17   60.53    29   Saran-Paul
23541   64.45   70.58    63   Hejgijaha_River
23552   64.55   77.49    27   Tarko-Sale
23578   64.15   87.36    26   Verescagino
23589   64.13   93.48   102   Tugoncani
23606   63.34   53.43   137   Uhta
23608   63.14   52.54   180   Mesju
23609   63.03   54.28   112   Izvajil
23612   63.50   57.25    97   Vuktyl
23625   63.39   61.59    28   Sosva
23629   63.12   64.29    28   Igrim
23631   63.56   65.03    32   Berezovo
23632   63.43   66.42    61   Kislor_West
23635   63.40   67.14    27   Kazym_River
23644   63.30   71.20 -9999   Numto
23656   63.23   78.20    66   Hale-Savoy
23662   63.48   82.44    33   Kiki_Akki
23678   63.09   87.57    46   Verhne-Imbatskoe
23691   63.50   96.39   105   Ucami
23699   63.52   97.50   109   Vivi_River
23701   62.59   50.54   103   Vesljana
23704   62.37   50.55 -9999   Zeleznodorozny
23709   62.12   54.12   154   Pomozdino
23711   62.42   56.12   139   Troicko-Pecerskoe
23724   62.26   60.52    51   Njaksimvol*
23734   62.27   66.03    72   Oktjabr*Skoe
23745   62.28   73.07 -9999   Kocevje
23748   62.09   73.36    68   Russkinskaja
23774   62.27   86.35    58   Kellog
23776   62.20   89.15    58   Bahta
23788   62.19   92.08    60   Kuzmovka
23789   61.58   94.40   140   Poligus
23803   61.41   53.41   144   Ust-Kulom
23804   61.40   50.51   119   Syktyvkar
23807   61.05   50.10   134   Vizinga
23812   61.48   56.50   130   Jaksa
23813   61.48   57.55   174   Ust-Unja
23815   61.21   57.29   202   Tulpan
23820   61.12   62.57    63   Pionerski
23823   61.58   64.18    70   Hongokurt
23827   61.17   60.29 -9999   Burmantovo
23829   61.20   63.29   116   Sovetski
23841   61.42   70.40    46   Gorskova
23847   61.19   71.16    33   Sitomino
23848   61.06   72.45    27   Neftejugansk
23849   61.15   73.30    56   Surgut
23862   61.32   82.25    80   Korliki
23867   61.06   80.16    55   Larjak
23884   61.36   90.00    58   Bor
23891   61.40   96.22   262   Bajkit
23904   60.20   51.33   126   Kazim
23905   60.30   52.40   152   Ust-Cernaja
23909   60.17   54.18   198   Gajny
23912   60.42   56.45   173   Nyrob
23914   60.24   56.31   207   Cerdyn*
23915   60.30   57.08   523   Poljudov_Kamen*
23919   60.08   59.49   229   Pokrovsk-Ural*Skiy
23921   60.41   60.26    95   Ivdel*
23923   60.52   64.54    81   Supra
23925   60.24   63.08    68   Santal
23927   60.09   60.01   186   Severouralsk
23929   60.19   64.13    53   Saim
23933   60.58   69.04    46   Hanty-Mansijsk
23939   60.20   68.57    30   Altay
23946   60.31   74.02    48   Ugut
23953   60.57   78.47    56   Lobcinskije
23955   60.26   77.52    48   Aleksandrovskoe
23966   60.21   84.05    99   Vanzil*-Kynak
23973   61.00   89.45    49   Vorogovo
23975   60.21   88.22    86   Sym
23982   61.05   93.04   122   Jel*Mo
23986   60.28   93.01   521   Severo-Jenisejsk
23987   60.15   90.14    58   Jarcevo
23992   60.44   97.31   179   Ust-Kamo
24051   69.55  125.10 -9999   Siktjah
24052   69.45  128.12   315   Sahanja
24065   69.30  132.12 -9999   Tomtor
24076   69.13  139.55 -9999   Deputatski
24105   68.28  102.22   271   Essej
24125   68.30  112.26   220   Olenek
24136   68.37  118.20    77   Suhana
24143   68.44  124.00    39   Dzardzan
24166   68.27  134.48   103   Jansk
24197   68.14  145.18 -9999   Druzina
24219   67.06  108.38 -9999   Jarolin
24261   67.53  130.31 -9999   Batagaj-Alyta
24263   67.38  134.38 -9999   Batagaj
24266   67.33  133.23   137   Verhojansk
24322   66.26  112.20 -9999   Udacny
24329   66.15  114.17   236   Selagoncy
24343   66.46  123.24    92   Zigansk
24382   66.27  143.14   196   Ust-Moma
24396   66.30  149.47 -9999   Arga
24421   66.00  111.32 -9999   Ajhal
24449   66.00  123.35 -9999   Bestjah
24477   65.15  135.54   676   Iema
24507   64.10  100.04   168   Tura
24538   64.02  116.54 -9999   Cucukan
24557   64.12  126.37    76   Tas-Tumus
24585   64.34  143.12   523   Ust-Nera
24598   64.10  148.02   839   Darpir
24606   63.36  103.59   209   Kislokan
24639   63.17  118.20   119   Njurba
24641   63.46  121.37   111   Viljujsk
24644   63.20  120.25 -9999   Verhneviljujsk
24652   63.58  127.28    96   Sangary
24656   63.31  129.26    79   Batamaj
24661   64.00  130.18   208   Segen-Kyuel'
24668   63.14  132.06 -9999   Verhojansk_Perevoz
24671   63.57  135.52   402   Tompo
24679   63.02  139.21  1292   Vostocnaja
24688   63.16  143.09   741   Ojmjakon
24713   62.54  108.30   246   Nakanno
24718   62.06  108.14   272   Hamakar
24724   62.32  111.14   422   Chernishevski
24726   62.33  113.53   357   Mirny
24738   62.09  117.39   133   Suntar
24739   62.02  118.38 -9999   Cajingda
24758   62.03  126.50 -9999   Berdigestjah
24761   62.40  131.08 -9999   Borogoncy
24766   62.28  133.25 -9999   Ytyk-Kjuel
24768   62.02  132.36   186   Curapca
24771   62.47  136.48   289   Telpy_Kljuch
24790   62.47  148.10 -9999   Susuman
24802   61.44  102.48   357   Strelka-Cunja
24807   61.20  100.20   332   Mutoraj
24817   61.16  108.01   291   Erbogacen
24826   61.26  114.21 -9999   Bijittah
24843   61.58  124.51   205   Tongulah
24856   61.29  129.09   115   Pokrovskaja
24871   61.52  135.32   140   Ohotsky_Perevoz
24878   61.08  137.59   613   Allah-Jun
24891   61.53  147.21   670   Kulu
24908   60.20  102.16   260   Vanavara
24918   60.04  107.58   292   Preobrazenka
24923   60.43  114.53   234   Lensk
24934   60.32  116.14   168   Njuja
24944   60.24  120.25   226   Olekminsk
24951   60.49  125.19   118   Isit*
24959   62.05  129.45   101   Jakutsk
24962   60.54  131.59   146   Amga
24966   60.23  134.27   170   Ust-Maja
24967   60.10  130.12   171   Tegjultje-Terde
24982   60.43  142.47   398   Uega
24988   60.05  142.20   198   Arka
25017   69.11  154.27    46   Andryushkino
25034   69.34  162.18    23   Ambarcik_Bay
25042   69.50  168.40    16   Ajon_Island
25044   69.29  166.33 -9999   Racua
25051   69.42  170.17 -9999   Pevek
25055   69.37  172.02 -9999   Krasnoarmejski
25062   69.53  176.05 -9999   Cape_Billingsa
25077   69.13  179.22     7   Cape_Kjangtokjnmank
25121   68.44  158.44    15   Koljmskaja
25123   68.48  161.17    28   Cerskij
25138   68.07  164.09 -9999   Ostrovnoje
25150   68.54  170.40     6   Caunskaja_Bay
25151   68.48  170.40     6   Caun
25173   68.55 -179.29     4   Cape_Smidta
25206   67.27  153.41    23   Srednekolymsk
25248   67.20  168.14   353   Ilirnej
25282   67.51 -175.50 -9999   Vankarem
25286   66.50 -174.30 -9999   Koljucinskaja_Bay
25325   66.33  159.25   127   Ust-Oloj
25356   66.23  173.21    74   Muhomornoje
25372   67.02 -178.55   138   Amgujema
25378   66.21 -179.07    26   Egvekinot
25392   66.56 -171.50 -9999   Enurmino
25399   66.10 -169.50     3   Cape_Uelen
25400   65.44  150.54    43   Zyrjanka
25428   65.14  160.30   264   Scerbakovo
25448   65.16  168.40 -9999   Erepol
25493   65.47 -169.05    39   Ratmanova_Island
25496   65.33 -171.02 -9999   Lavrentija
25503   64.43  154.05   101   Korkodon_River
25538   64.08  164.35   326   Verhnee_Penzino
25551   64.41  170.25    26   Markovo
25563   64.47  177.34    61   Anadyr*
25594   64.26 -173.14    17   Providenja_Bay
25595   64.25 -172.15 -9999   Cape_Caplina
25611   64.00  154.10 -9999   Balygycan_River
25621   64.00  158.55   683   Kedon
25656   63.25  172.43   200   Berezovo
25677   63.03  179.19    82   Beringovskaja_Bay
25700   62.59  150.20 -9999   Taskan
25703   62.55  152.25   205   Sejmcan
25705   62.27  152.19   260   Srednikan
25715   62.27  155.50 -9999   Omsukcan
25744   62.29  166.13    10   Kamenskoe
25745   62.29  166.13    40   Kamenskoe
25767   62.04  175.05 -9999   Hatyrka
25777   62.25  179.08     7   Gavriila_Bay
25808   61.03  152.30 -9999   Talaja
25821   61.55  158.59    23   Najahan
25822   62.03  160.30 -9999   Giziga
25902   60.45  151.46   901   Atka
25907   60.06  151.00 -9999   Palatka
25913   59.35  150.47   116   Magadan
25914   59.29  150.30     6   Nagajeva_Bay
25915   59.37  151.20 -9999   Ola
25916   59.37  154.10 -9999   Jamsk
25922   60.56  155.55 -9999   Tumani
25927   60.12  154.42     5   Tahtojamsk
25932   60.35  160.10 -9999   Cape_Tajgonos
25941   60.52  163.38    14   Cemurnaut
25954   60.21  166.00     4   Korf
25956   60.27  169.35     5   Apuka
26027   59.20   23.15 -9999   Osmussar_Island
26029   59.21   24.04    26   Pakri
26034   59.36   24.25 -9999   Naissaar_Island
26038   59.25   24.48    34   Tallin
26045   59.30   26.30     3   Kunda
26046   59.21   27.25    75   Johvi
26050   60.00   27.50 -9999   Moscni_Island
26058   59.21   28.04    30   Narva-Jyesuu
26059   59.22   28.36    19   Kingisepp
26060   59.55   29.40 -9999   Lomonosov
26063   59.58   30.18     6   St_Petersburg
26064   59.35   29.19   160   Begunitsy
26066   59.44   30.25 -9999   Puskin
26067   59.28   29.31 -9999   Volosovo
26069   59.21   30.08    90   Belogorka
26072   59.56   31.03    17   Petrokrepost*
26078   59.21   31.16    39   Ljuban*
26080   59.32   32.23    34   Motokhovo
26081   59.56   32.19    31   Volhov
26087   59.19   32.29 -9999   Budogosc
26092   59.57   34.12    91   Shugozero
26094   59.39   33.30    61   Tihvin
26099   59.30   34.42   176   Yefimovskaya
26115   58.55   22.04     9   Ristna_(Cape)
26116   58.50   22.47     4   Kyayna
26120   59.13   23.31 -9999   Piieaspea
26124   58.53   23.03    25   Khelterma
26128   58.37   23.31     3   Virtsu
26134   59.02   24.48    52   Rapla
26135   58.50   25.27    65   Turi
26141   59.16   25.59   123   Tapa
26145   58.52   26.59    34   Mustvee
26157   58.43   27.47    40   Gdov
26161   59.01   29.05    54   Os*Mino
26167   58.34   29.48    91   Nikolayevskoye
26179   58.31   31.17    24   Novgorod
26184   58.50   32.12 -9999   Malaya_Vishera
26196   58.54   34.32   164   Hvojnaja
26214   58.20   21.45     6   Vilsandi_Island
26215   58.15   22.29     4   Kingisepp
26226   58.10   23.58     4   Kihnu_Island
26227   57.50   23.15 -9999   Ruhnu_Saar_Island
26229   57.52   24.22     5   Ainazi
26231   58.23   24.30     8   Pyarnu
26233   58.22   25.35    86   Vil*Jandi
26238   57.55   25.19    12   Rujena
26242   58.18   26.44    68   Tartu
26247   57.47   26.02    66   Valga
26249   57.52   27.05    83   Voru
26258   57.50   28.21    45   Pskov
26264   58.14   29.04   129   Strugi_Krasnye
26268   57.49   29.57    71   Dno
26275   58.01   31.19    25   Staraja_Russa
26283   58.22   33.19   176   Okulovka
26285   58.16   32.32    63   Krestcy
26289   57.58   33.14   219   Valdaj
26291   58.25   33.54    89   Borovici
26298   57.54   34.03   188   Bologoye
26310   57.10   22.28 -9999   Stende
26313   57.45   22.36     5   Kolka
26314   57.22   21.33     3   Ventspils
26318   57.12   22.23    79   Stende_(Old_Site)
26324   57.21   23.07     6   Mersrags
26326   57.19   24.25    10   Skulte-In-Latvia
26335   57.19   25.20   122   Priekuli
26346   57.26   27.01   193   Aluksne
26348   57.08   26.44   143   Gulbene
26350   57.06   27.59 -9999   Pytalovo
26359   57.01   28.54   108   Puskinskije_Gory
26378   57.09   31.11    71   Holm
26381   57.39   32.28    62   Demyansk
26389   57.08   33.07   218   Ostaskov
26393   57.35   34.34   169   Vishniy_Volochek
26398   57.02   34.10 -9999   Kuvshinovo
26403   56.55   21.13    10   Pavilosta
26406   56.33   21.01     7   Liepaja
26414   56.44   21.44 -9999   Kazdanga
26416   56.40   22.31   112   Saldus
26419   56.28   22.50 -9999   Auce
26422   56.58   24.04    26   Riga
26425   56.39   23.44     9   Elgava
26429   56.25   24.13    33   Bauska
26435   56.37   25.10    83   Skriveri
26436   56.31   25.55   109   Zilani
26441   56.53   26.20 -9999   Madona
26446   56.31   27.20   157   Rezekne
26459   56.19   28.54   139   Idrica
